"","cost_category","loc_id","budget","disbursement","source","start_date","period","expenditure","disease","data_source","code","coeff","end_date"
"1225","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1226","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1227","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","T5_4",1,2015-03-31
"1228","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H5_4",1,2015-03-31
"1229","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1230","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1231","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","T5_4",1,2015-03-31
"1232","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H5_4",1,2015-03-31
"1233","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1234","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1235","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","T5_4",1,2015-03-31
"1236","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H5_4",1,2015-03-31
"1237","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1238","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1239","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","T5_4",1,2015-03-31
"1240","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H5_4",1,2015-03-31
"1241","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1242","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1243","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","T5_4",1,2015-03-31
"1244","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H5_4",1,2015-03-31
"1245","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1246","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","M5_2",1,2015-03-31
"1247","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","T5_4",1,2015-03-31
"1248","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H5_4",1,2015-03-31
"1249","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1250","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1251","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","T5_4",1,2015-06-29
"1252","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H5_4",1,2015-06-29
"1253","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1254","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1255","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","T5_4",1,2015-06-29
"1256","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H5_4",1,2015-06-29
"1257","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1258","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1259","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","T5_4",1,2015-06-29
"1260","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H5_4",1,2015-06-29
"1261","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1262","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1263","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","T5_4",1,2015-06-29
"1264","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H5_4",1,2015-06-29
"1265","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1266","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1267","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","T5_4",1,2015-06-29
"1268","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H5_4",1,2015-06-29
"1269","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1270","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","M5_2",1,2015-06-29
"1271","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","T5_4",1,2015-06-29
"1272","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H5_4",1,2015-06-29
"1273","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1274","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1275","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","T5_4",1,2015-09-28
"1276","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H5_4",1,2015-09-28
"1277","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1278","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1279","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","T5_4",1,2015-09-28
"1280","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H5_4",1,2015-09-28
"1281","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1282","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1283","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","T5_4",1,2015-09-28
"1284","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H5_4",1,2015-09-28
"1285","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1286","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1287","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","T5_4",1,2015-09-28
"1288","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H5_4",1,2015-09-28
"1289","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1290","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1291","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","T5_4",1,2015-09-28
"1292","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H5_4",1,2015-09-28
"1293","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1294","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","M5_2",1,2015-09-28
"1295","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","T5_4",1,2015-09-28
"1296","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H5_4",1,2015-09-28
"1297","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1298","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1299","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","T5_4",1,2015-12-29
"1300","Supportive environment: Program management and administration","gtm",273552.25,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H5_4",1,2015-12-29
"1301","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1302","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1303","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","T5_4",1,2015-12-29
"1304","Supportive environment: Program management and administration","gtm",8129.5,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H5_4",1,2015-12-29
"1305","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1306","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1307","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","T5_4",1,2015-12-29
"1308","Supportive environment: Program management and administration","gtm",0,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H5_4",1,2015-12-29
"1309","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1310","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1311","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","T5_4",1,2015-12-29
"1312","Supportive environment: Program management and administration","gtm",1837.5,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H5_4",1,2015-12-29
"1313","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1314","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1315","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","T5_4",1,2015-12-29
"1316","Supportive environment: Program management and administration","gtm",137747.75,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H5_4",1,2015-12-29
"1317","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1318","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","M5_2",1,2015-12-29
"1319","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","T5_4",1,2015-12-29
"1320","Supportive environment: Program management and administration","gtm",253696,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H5_4",1,2015-12-29
"1321","Supportive environment: Program management and administration","gtm",250349.830601169,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","M5_2",1,2016-03-30
"1322","Supportive environment: Program management and administration","gtm",250349.830601169,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","M5_2",1,2016-03-30
"1323","Supportive environment: Program management and administration","gtm",250349.830601169,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","T5_4",1,2016-03-30
"1324","Supportive environment: Program management and administration","gtm",250349.830601169,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","H5_4",1,2016-03-30
"1325","Supportive environment: Program management and administration","gtm",6033.14635726962,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","M5_2",1,2016-03-30
"1326","Supportive environment: Program management and administration","gtm",6033.14635726962,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","M5_2",1,2016-03-30
"1327","Supportive environment: Program management and administration","gtm",6033.14635726962,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","T5_4",1,2016-03-30
"1328","Supportive environment: Program management and administration","gtm",6033.14635726962,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","H5_4",1,2016-03-30
"1329","Supportive environment: Program management and administration","gtm",0,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","M5_2",1,2016-03-30
